Content ID,Reaction Type,Datetime,Sentiment,Score,Content_Type,Category,,,The Top five Category,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,hate,5/8/2021,negative,5,GIF,tennis,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,heart,11/6/2020,positive,60,GIF,tennis,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,super love,7/25/2020,positive,75,GIF,tennis,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,worried,12/4/2020,negative,12,GIF,tennis,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,super love,9/22/2020,positive,75,GIF,tennis,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,hate,7/5/2020,negative,5,GIF,tennis,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,want,10/20/2020,positive,70,GIF,tennis,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,heart,1/11/2021,positive,60,GIF,tennis,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,want,2/28/2021,positive,70,GIF,tennis,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,intrigued,12/6/2020,positive,45,GIF,tennis,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,peeking,5/5/2021,neutral,35,GIF,tennis,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,interested,8/27/2020,positive,30,GIF,tennis,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,heart,10/15/2020,positive,60,GIF,tennis,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,peeking,1/15/2021,neutral,35,GIF,tennis,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,intrigued,3/1/2021,positive,45,GIF,tennis,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,peeking,11/28/2020,neutral,35,GIF,tennis,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,heart,6/26/2020,positive,60,GIF,tennis,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,cherish,12/30/2020,positive,70,GIF,tennis,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,super love,2/14/2021,positive,75,GIF,tennis,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,cherish,3/27/2021,positive,70,GIF,tennis,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,dislike,8/23/2020,negative,10,GIF,tennis,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,heart,11/9/2020,positive,60,GIF,tennis,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,hate,5/12/2021,negative,5,GIF,tennis,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,hate,4/15/2021,negative,5,GIF,tennis,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,peeking,8/16/2020,neutral,35,GIF,tennis,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,disgust,9/11/2020,negative,0,GIF,tennis,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,intrigued,4/13/2021,positive,45,GIF,tennis,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,cherish,12/13/2020,positive,70,GIF,tennis,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,dislike,12/3/2020,negative,10,GIF,tennis,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,disgust,10/13/2020,negative,0,GIF,tennis,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,want,12/4/2020,positive,70,GIF,tennis,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,peeking,1/25/2021,neutral,35,GIF,tennis,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,hate,5/4/2021,negative,5,GIF,tennis,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,disgust,7/23/2020,negative,0,GIF,tennis,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,love,1/6/2021,positive,65,video,food,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,worried,10/21/2020,negative,12,video,food,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,worried,2/23/2021,negative,12,video,food,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,super love,1/26/2021,positive,75,video,food,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,peeking,12/18/2020,neutral,35,video,food,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,indifferent,5/23/2021,neutral,20,video,food,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,worried,10/31/2020,negative,12,video,food,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,indifferent,2/20/2021,neutral,20,video,food,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,super love,10/28/2020,positive,75,video,food,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,peeking,8/30/2020,neutral,35,video,food,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,disgust,12/8/2020,negative,0,video,food,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,scared,11/4/2020,negative,15,video,food,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,scared,8/24/2020,negative,15,video,food,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,disgust,1/5/2021,negative,0,video,food,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,adore,2/28/2021,positive,72,video,food,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,dislike,9/22/2020,negative,10,video,food,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,disgust,11/8/2020,negative,0,video,food,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,love,10/26/2020,positive,65,video,food,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,heart,11/4/2020,positive,60,video,food,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,love,5/31/2021,positive,65,video,food,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,peeking,3/7/2021,neutral,35,video,food,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,intrigued,6/17/2021,positive,45,video,food,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,intrigued,7/27/2020,positive,45,video,food,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,disgust,4/19/2021,negative,0,video,food,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,like,10/5/2020,positive,50,video,food,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,super love,9/28/2020,positive,75,video,food,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,dislike,2/25/2021,negative,10,video,food,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,heart,12/24/2020,positive,60,video,food,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,heart,6/15/2021,positive,60,video,food,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,dislike,5/3/2021,negative,10,video,food,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,intrigued,2/12/2021,positive,45,video,food,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,adore,8/31/2020,positive,72,video,food,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,indifferent,1/11/2021,neutral,20,video,food,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,super love,8/2/2020,positive,75,video,food,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,disgust,10/18/2020,negative,0,video,food,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,peeking,3/28/2021,neutral,35,video,food,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,super love,2/11/2021,positive,75,video,food,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,heart,8/12/2020,positive,60,video,food,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,scared,1/7/2021,negative,15,video,food,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,interested,10/27/2020,positive,30,video,food,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,scared,2/19/2021,negative,15,video,food,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,super love,6/8/2021,positive,75,video,food,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,like,10/18/2020,positive,50,video,food,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,super love,11/5/2020,positive,75,video,food,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,intrigued,8/16/2020,positive,45,video,food,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,scared,10/14/2020,negative,15,video,food,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,peeking,4/1/2021,neutral,35,video,food,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,like,9/25/2020,positive,50,video,food,,,,
e6ee2244-9382-49a9-8cbf-fa54aaaa2392,intrigued,3/3/2021,positive,45,audio,travel,,,,
7ffd0a82-4a0a-4527-a4d6-e251b756bac7,interested,10/30/2020,positive,30,GIF,fitness,,,,
7ffd0a82-4a0a-4527-a4d6-e251b756bac7,like,2/12/2021,positive,50,GIF,fitness,,,,
7ffd0a82-4a0a-4527-a4d6-e251b756bac7,disgust,2/8/2021,negative,0,GIF,fitness,,,,
7ffd0a82-4a0a-4527-a4d6-e251b756bac7,interested,4/2/2021,positive,30,GIF,fitness,,,,
7ffd0a82-4a0a-4527-a4d6-e251b756bac7,worried,6/30/2020,negative,12,GIF,fitness,,,,
7ffd0a82-4a0a-4527-a4d6-e251b756bac7,worried,10/22/2020,negative,12,GIF,fitness,,,,
7ffd0a82-4a0a-4527-a4d6-e251b756bac7,indifferent,6/16/2021,neutral,20,GIF,fitness,,,,
7ffd0a82-4a0a-4527-a4d6-e251b756bac7,cherish,8/10/2020,positive,70,GIF,fitness,,,,
f332d362-dc48-46c2-a64b-641157c0987e,adore,7/26/2020,positive,72,GIF,soccer,,,,
f332d362-dc48-46c2-a64b-641157c0987e,interested,12/12/2020,positive,30,GIF,soccer,,,,
f332d362-dc48-46c2-a64b-641157c0987e,want,8/21/2020,positive,70,GIF,soccer,,,,
f332d362-dc48-46c2-a64b-641157c0987e,indifferent,5/31/2021,neutral,20,GIF,soccer,,,,
f332d362-dc48-46c2-a64b-641157c0987e,indifferent,2/14/2021,neutral,20,GIF,soccer,,,,
f332d362-dc48-46c2-a64b-641157c0987e,disgust,2/15/2021,negative,0,GIF,soccer,,,,
a2e93b29-9259-4092-a4d7-62d5e823bb74,hate,9/8/2020,negative,5,video,public speaking,,,,
a2e93b29-9259-4092-a4d7-62d5e823bb74,worried,10/28/2020,negative,12,video,public speaking,,,,
a2e93b29-9259-4092-a4d7-62d5e823bb74,interested,11/21/2020,positive,30,video,public speaking,,,,
a2e93b29-9259-4092-a4d7-62d5e823bb74,scared,10/16/2020,negative,15,video,public speaking,,,,
a2e93b29-9259-4092-a4d7-62d5e823bb74,hate,1/8/2021,negative,5,video,public speaking,,,,
a2e93b29-9259-4092-a4d7-62d5e823bb74,want,9/7/2020,positive,70,video,public speaking,,,,
a2e93b29-9259-4092-a4d7-62d5e823bb74,hate,1/26/2021,negative,5,video,public speaking,,,,
a2e93b29-9259-4092-a4d7-62d5e823bb74,worried,9/15/2020,negative,12,video,public speaking,,,,
a2e93b29-9259-4092-a4d7-62d5e823bb74,love,11/9/2020,positive,65,video,public speaking,,,,
a2e93b29-9259-4092-a4d7-62d5e823bb74,like,9/3/2020,positive,50,video,public speaking,,,,
a2e93b29-9259-4092-a4d7-62d5e823bb74,indifferent,2/1/2021,neutral,20,video,public speaking,,,,
a2e93b29-9259-4092-a4d7-62d5e823bb74,want,4/14/2021,positive,70,video,public speaking,,,,
a2e93b29-9259-4092-a4d7-62d5e823bb74,love,1/12/2021,positive,65,video,public speaking,,,,
a2e93b29-9259-4092-a4d7-62d5e823bb74,dislike,11/2/2020,negative,10,video,public speaking,,,,
a2e93b29-9259-4092-a4d7-62d5e823bb74,heart,3/8/2021,positive,60,video,public speaking,,,,
a2e93b29-9259-4092-a4d7-62d5e823bb74,want,9/14/2020,positive,70,video,public speaking,,,,
a2e93b29-9259-4092-a4d7-62d5e823bb74,dislike,7/28/2020,negative,10,video,public speaking,,,,
a2e93b29-9259-4092-a4d7-62d5e823bb74,want,6/30/2020,positive,70,video,public speaking,,,,
a2e93b29-9259-4092-a4d7-62d5e823bb74,adore,1/26/2021,positive,72,video,public speaking,,,,
a2e93b29-9259-4092-a4d7-62d5e823bb74,cherish,6/30/2020,positive,70,video,public speaking,,,,
a2e93b29-9259-4092-a4d7-62d5e823bb74,adore,5/19/2021,positive,72,video,public speaking,,,,
a2e93b29-9259-4092-a4d7-62d5e823bb74,want,3/11/2021,positive,70,video,public speaking,,,,
a2e93b29-9259-4092-a4d7-62d5e823bb74,want,10/17/2020,positive,70,video,public speaking,,,,
a2e93b29-9259-4092-a4d7-62d5e823bb74,adore,4/12/2021,positive,72,video,public speaking,,,,
a2e93b29-9259-4092-a4d7-62d5e823bb74,hate,11/25/2020,negative,5,video,public speaking,,,,
a2e93b29-9259-4092-a4d7-62d5e823bb74,disgust,6/9/2021,negative,0,video,public speaking,,,,
a2e93b29-9259-4092-a4d7-62d5e823bb74,peeking,5/20/2021,neutral,35,video,public speaking,,,,
a2e93b29-9259-4092-a4d7-62d5e823bb74,hate,9/30/2020,negative,5,video,public speaking,,,,
a2e93b29-9259-4092-a4d7-62d5e823bb74,super love,10/7/2020,positive,75,video,public speaking,,,,
a2e93b29-9259-4092-a4d7-62d5e823bb74,scared,10/7/2020,negative,15,video,public speaking,,,,
a2e93b29-9259-4092-a4d7-62d5e823bb74,scared,1/11/2021,negative,15,video,public speaking,,,,
a2e93b29-9259-4092-a4d7-62d5e823bb74,disgust,12/26/2020,negative,0,video,public speaking,,,,
a2e93b29-9259-4092-a4d7-62d5e823bb74,disgust,6/15/2021,negative,0,video,public speaking,,,,
a2e93b29-9259-4092-a4d7-62d5e823bb74,scared,5/21/2021,negative,15,video,public speaking,,,,
a2e93b29-9259-4092-a4d7-62d5e823bb74,intrigued,11/14/2020,positive,45,video,public speaking,,,,
a2e93b29-9259-4092-a4d7-62d5e823bb74,super love,5/5/2021,positive,75,video,public speaking,,,,
a2e93b29-9259-4092-a4d7-62d5e823bb74,interested,8/17/2020,positive,30,video,public speaking,,,,
a2e93b29-9259-4092-a4d7-62d5e823bb74,intrigued,12/31/2020,positive,45,video,public speaking,,,,
9b3a6d30-48e8-476c-82be-9031524bd04d,disgust,11/21/2020,negative,0,video,food,,,,
9b3a6d30-48e8-476c-82be-9031524bd04d,hate,10/5/2020,negative,5,video,food,,,,
9b3a6d30-48e8-476c-82be-9031524bd04d,cherish,5/28/2021,positive,70,video,food,,,,
9b3a6d30-48e8-476c-82be-9031524bd04d,hate,1/12/2021,negative,5,video,food,,,,
9b3a6d30-48e8-476c-82be-9031524bd04d,scared,2/20/2021,negative,15,video,food,,,,
9b3a6d30-48e8-476c-82be-9031524bd04d,intrigued,7/14/2020,positive,45,video,food,,,,
9b3a6d30-48e8-476c-82be-9031524bd04d,worried,6/5/2021,negative,12,video,food,,,,
9b3a6d30-48e8-476c-82be-9031524bd04d,want,3/23/2021,positive,70,video,food,,,,
9b3a6d30-48e8-476c-82be-9031524bd04d,cherish,5/18/2021,positive,70,video,food,,,,
9b3a6d30-48e8-476c-82be-9031524bd04d,scared,8/31/2020,negative,15,video,food,,,,
9b3a6d30-48e8-476c-82be-9031524bd04d,like,6/4/2021,positive,50,video,food,,,,
9b3a6d30-48e8-476c-82be-9031524bd04d,disgust,1/1/2021,negative,0,video,food,,,,
9b3a6d30-48e8-476c-82be-9031524bd04d,dislike,5/29/2021,negative,10,video,food,,,,
9b3a6d30-48e8-476c-82be-9031524bd04d,interested,7/18/2020,positive,30,video,food,,,,
9b3a6d30-48e8-476c-82be-9031524bd04d,adore,11/7/2020,positive,72,video,food,,,,
9b3a6d30-48e8-476c-82be-9031524bd04d,like,8/11/2020,positive,50,video,food,,,,
9b3a6d30-48e8-476c-82be-9031524bd04d,dislike,7/24/2020,negative,10,video,food,,,,
9b3a6d30-48e8-476c-82be-9031524bd04d,scared,10/8/2020,negative,15,video,food,,,,
9b3a6d30-48e8-476c-82be-9031524bd04d,indifferent,2/5/2021,neutral,20,video,food,,,,
9b3a6d30-48e8-476c-82be-9031524bd04d,indifferent,11/9/2020,neutral,20,video,food,,,,
9b3a6d30-48e8-476c-82be-9031524bd04d,interested,7/26/2020,positive,30,video,food,,,,
9b3a6d30-48e8-476c-82be-9031524bd04d,like,5/19/2021,positive,50,video,food,,,,
9b3a6d30-48e8-476c-82be-9031524bd04d,super love,11/15/2020,positive,75,video,food,,,,
9b3a6d30-48e8-476c-82be-9031524bd04d,worried,2/4/2021,negative,12,video,food,,,,
9b3a6d30-48e8-476c-82be-9031524bd04d,intrigued,8/1/2020,positive,45,video,food,,,,
9b3a6d30-48e8-476c-82be-9031524bd04d,super love,9/22/2020,positive,75,video,food,,,,
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,adore,5/21/2021,positive,72,video,tennis,,,,
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,peeking,2/25/2021,neutral,35,video,tennis,,,,
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,disgust,4/10/2021,negative,0,video,tennis,,,,
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,worried,4/6/2021,negative,12,video,tennis,,,,
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,worried,4/5/2021,negative,12,video,tennis,,,,
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,disgust,12/14/2020,negative,0,video,tennis,,,,
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,heart,3/6/2021,positive,60,video,tennis,,,,
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,hate,10/12/2020,negative,5,video,tennis,,,,
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,like,11/14/2020,positive,50,video,tennis,,,,
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,scared,6/7/2021,negative,15,video,tennis,,,,
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,hate,2/13/2021,negative,5,video,tennis,,,,
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,love,5/8/2021,positive,65,video,tennis,,,,
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,scared,11/20/2020,negative,15,video,tennis,,,,
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,want,7/18/2020,positive,70,video,tennis,,,,
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,love,8/27/2020,positive,65,video,tennis,,,,
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,dislike,9/29/2020,negative,10,video,tennis,,,,
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,like,8/17/2020,positive,50,video,tennis,,,,
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,want,8/16/2020,positive,70,video,tennis,,,,
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,like,7/6/2020,positive,50,video,tennis,,,,
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,heart,7/22/2020,positive,60,video,tennis,,,,
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,scared,5/16/2021,negative,15,video,tennis,,,,
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,love,5/20/2021,positive,65,video,tennis,,,,
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,hate,2/11/2021,negative,5,video,tennis,,,,
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,intrigued,8/3/2020,positive,45,video,tennis,,,,
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,want,9/18/2020,positive,70,video,tennis,,,,
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,hate,3/27/2021,negative,5,video,tennis,,,,
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,dislike,7/13/2020,negative,10,video,tennis,,,,
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,super love,1/19/2021,positive,75,video,tennis,,,,
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,want,4/30/2021,positive,70,video,tennis,,,,
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,like,4/4/2021,positive,50,video,tennis,,,,
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,indifferent,2/3/2021,neutral,20,video,tennis,,,,
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,disgust,10/6/2020,negative,0,video,tennis,,,,
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,interested,11/7/2020,positive,30,video,tennis,,,,
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,dislike,12/22/2020,negative,10,video,tennis,,,,
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,indifferent,3/20/2021,neutral,20,video,tennis,,,,
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,intrigued,8/14/2020,positive,45,video,tennis,,,,
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,intrigued,9/20/2020,positive,45,video,tennis,,,,
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,scared,12/20/2020,negative,15,video,tennis,,,,
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,adore,5/8/2021,positive,72,video,tennis,,,,
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,peeking,10/23/2020,neutral,35,video,tennis,,,,
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,disgust,8/27/2020,negative,0,video,tennis,,,,
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,cherish,5/23/2021,positive,70,video,tennis,,,,
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,love,11/27/2020,positive,65,video,tennis,,,,
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,super love,4/16/2021,positive,75,video,tennis,,,,
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,hate,5/29/2021,negative,5,video,tennis,,,,
baa2db00-81ba-4c34-b17d-dd950bfa133b,worried,10/27/2020,negative,12,GIF,soccer,,,,
baa2db00-81ba-4c34-b17d-dd950bfa133b,intrigued,4/3/2021,positive,45,GIF,soccer,,,,
baa2db00-81ba-4c34-b17d-dd950bfa133b,dislike,6/29/2020,negative,10,GIF,soccer,,,,
baa2db00-81ba-4c34-b17d-dd950bfa133b,hate,9/24/2020,negative,5,GIF,soccer,,,,
baa2db00-81ba-4c34-b17d-dd950bfa133b,disgust,9/13/2020,negative,0,GIF,soccer,,,,
baa2db00-81ba-4c34-b17d-dd950bfa133b,disgust,8/19/2020,negative,0,GIF,soccer,,,,
baa2db00-81ba-4c34-b17d-dd950bfa133b,cherish,5/11/2021,positive,70,GIF,soccer,,,,
baa2db00-81ba-4c34-b17d-dd950bfa133b,indifferent,4/2/2021,neutral,20,GIF,soccer,,,,
baa2db00-81ba-4c34-b17d-dd950bfa133b,cherish,9/22/2020,positive,70,GIF,soccer,,,,
baa2db00-81ba-4c34-b17d-dd950bfa133b,scared,8/5/2020,negative,15,GIF,soccer,,,,
baa2db00-81ba-4c34-b17d-dd950bfa133b,indifferent,12/15/2020,neutral,20,GIF,soccer,,,,
baa2db00-81ba-4c34-b17d-dd950bfa133b,love,5/28/2021,positive,65,GIF,soccer,,,,
baa2db00-81ba-4c34-b17d-dd950bfa133b,love,6/9/2021,positive,65,GIF,soccer,,,,
baa2db00-81ba-4c34-b17d-dd950bfa133b,cherish,9/7/2020,positive,70,GIF,soccer,,,,
baa2db00-81ba-4c34-b17d-dd950bfa133b,dislike,8/8/2020,negative,10,GIF,soccer,,,,
baa2db00-81ba-4c34-b17d-dd950bfa133b,like,12/19/2020,positive,50,GIF,soccer,,,,
baa2db00-81ba-4c34-b17d-dd950bfa133b,hate,5/24/2021,negative,5,GIF,soccer,,,,
baa2db00-81ba-4c34-b17d-dd950bfa133b,worried,1/26/2021,negative,12,GIF,soccer,,,,
baa2db00-81ba-4c34-b17d-dd950bfa133b,super love,10/30/2020,positive,75,GIF,soccer,,,,
baa2db00-81ba-4c34-b17d-dd950bfa133b,heart,6/13/2021,positive,60,GIF,soccer,,,,
baa2db00-81ba-4c34-b17d-dd950bfa133b,interested,12/18/2020,positive,30,GIF,soccer,,,,
baa2db00-81ba-4c34-b17d-dd950bfa133b,scared,7/21/2020,negative,15,GIF,soccer,,,,
baa2db00-81ba-4c34-b17d-dd950bfa133b,like,2/5/2021,positive,50,GIF,soccer,,,,
baa2db00-81ba-4c34-b17d-dd950bfa133b,cherish,12/10/2020,positive,70,GIF,soccer,,,,
baa2db00-81ba-4c34-b17d-dd950bfa133b,love,9/26/2020,positive,65,GIF,soccer,,,,
baa2db00-81ba-4c34-b17d-dd950bfa133b,want,1/13/2021,positive,70,GIF,soccer,,,,
baa2db00-81ba-4c34-b17d-dd950bfa133b,like,11/12/2020,positive,50,GIF,soccer,,,,
baa2db00-81ba-4c34-b17d-dd950bfa133b,disgust,3/9/2021,negative,0,GIF,soccer,,,,
baa2db00-81ba-4c34-b17d-dd950bfa133b,heart,5/18/2021,positive,60,GIF,soccer,,,,
baa2db00-81ba-4c34-b17d-dd950bfa133b,super love,6/12/2021,positive,75,GIF,soccer,,,,
f98dde71-ce1d-4f6c-bb05-ae05779d2207,super love,8/2/2020,positive,75,GIF,soccer,,,,
f98dde71-ce1d-4f6c-bb05-ae05779d2207,hate,4/14/2021,negative,5,GIF,soccer,,,,
f98dde71-ce1d-4f6c-bb05-ae05779d2207,disgust,12/12/2020,negative,0,GIF,soccer,,,,
f98dde71-ce1d-4f6c-bb05-ae05779d2207,indifferent,8/24/2020,neutral,20,GIF,soccer,,,,
f98dde71-ce1d-4f6c-bb05-ae05779d2207,like,10/7/2020,positive,50,GIF,soccer,,,,
f98dde71-ce1d-4f6c-bb05-ae05779d2207,like,3/11/2021,positive,50,GIF,soccer,,,,
f98dde71-ce1d-4f6c-bb05-ae05779d2207,disgust,3/30/2021,negative,0,GIF,soccer,,,,
f98dde71-ce1d-4f6c-bb05-ae05779d2207,peeking,1/3/2021,neutral,35,GIF,soccer,,,,
f98dde71-ce1d-4f6c-bb05-ae05779d2207,peeking,5/30/2021,neutral,35,GIF,soccer,,,,
f98dde71-ce1d-4f6c-bb05-ae05779d2207,interested,4/27/2021,positive,30,GIF,soccer,,,,
f98dde71-ce1d-4f6c-bb05-ae05779d2207,indifferent,4/13/2021,neutral,20,GIF,soccer,,,,
f98dde71-ce1d-4f6c-bb05-ae05779d2207,indifferent,3/13/2021,neutral,20,GIF,soccer,,,,
f98dde71-ce1d-4f6c-bb05-ae05779d2207,adore,9/7/2020,positive,72,GIF,soccer,,,,
f98dde71-ce1d-4f6c-bb05-ae05779d2207,interested,2/6/2021,positive,30,GIF,soccer,,,,
f98dde71-ce1d-4f6c-bb05-ae05779d2207,scared,5/18/2021,negative,15,GIF,soccer,,,,
f98dde71-ce1d-4f6c-bb05-ae05779d2207,super love,4/25/2021,positive,75,GIF,soccer,,,,
f98dde71-ce1d-4f6c-bb05-ae05779d2207,dislike,2/28/2021,negative,10,GIF,soccer,,,,
f98dde71-ce1d-4f6c-bb05-ae05779d2207,disgust,10/22/2020,negative,0,GIF,soccer,,,,
f98dde71-ce1d-4f6c-bb05-ae05779d2207,peeking,5/24/2021,neutral,35,GIF,soccer,,,,
f98dde71-ce1d-4f6c-bb05-ae05779d2207,intrigued,1/25/2021,positive,45,GIF,soccer,,,,
f98dde71-ce1d-4f6c-bb05-ae05779d2207,interested,11/16/2020,positive,30,GIF,soccer,,,,
f98dde71-ce1d-4f6c-bb05-ae05779d2207,dislike,10/25/2020,negative,10,GIF,soccer,,,,
f98dde71-ce1d-4f6c-bb05-ae05779d2207,interested,4/18/2021,positive,30,GIF,soccer,,,,
f98dde71-ce1d-4f6c-bb05-ae05779d2207,indifferent,6/3/2021,neutral,20,GIF,soccer,,,,
